rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
23,TeX,Deedy-Resume,4555,1201,TeX,https://github.com/deedy/Deedy-Resume,deedy,29,2022-09-18T07:22:40Z,"A one page , two asymmetric column resume template in XeTeX that caters to an undergraduate Computer Science student"
24,TeX,Data-Science-Cheatsheet,4202,594,TeX,https://github.com/aaronwangy/Data-Science-Cheatsheet,aaronwangy,4,2023-03-15T22:16:54Z,"A helpful 5-page machine learning cheatsheet to assist with exam reviews, interview prep, and anything in-between."
25,TeX,thuthesis,4008,1030,TeX,https://github.com/tuna/thuthesis,tuna,7,2023-06-12T15:39:09Z,LaTeX Thesis Template for Tsinghua University
26,TeX,resume,3856,1182,TeX,https://github.com/sb2nov/resume,sb2nov,14,2023-06-11T23:27:55Z,Software developer resume in Latex
27,TeX,annotated_latex_equations,3399,182,TeX,https://github.com/synercys/annotated_latex_equations,synercys,1,2022-07-12T23:11:07Z,"Examples of how to create colorful, annotated equations in Latex using Tikz."
28,TeX,cwa-documentation,3322,354,TeX,https://github.com/corona-warn-app/cwa-documentation,corona-warn-app,39,2023-03-17T11:44:47Z,"Project overview, general documentation, and white papers. The CWA development ends on May 31, 2023. You still can warn other users until April 30, 2023. More information:"
29,TeX,Learn_Prompting,3221,480,TeX,https://github.com/trigaten/Learn_Prompting,trigaten,90,2023-06-12T19:39:40Z,
30,TeX,ucasthesis,3106,912,TeX,https://github.com/mohuangrui/ucasthesis,mohuangrui,7,2023-06-04T11:18:35Z,LaTeX Thesis Template for the University of Chinese Academy of Sciences 
31,TeX,DeepLearning,2950,705,TeX,https://github.com/wangshusen/DeepLearning,wangshusen,15,2021-05-12T01:14:30Z,
32,TeX,SJTUThesis,2910,755,TeX,https://github.com/sjtug/SJTUThesis,sjtug,7,2023-06-06T03:06:41Z,上海交通大学 LaTeX 论文模板 | Shanghai Jiao Tong University LaTeX Thesis Template
33,TeX,resumake.io,2872,391,TeX,https://github.com/saadq/resumake.io,saadq,77,2023-04-10T17:11:41Z,📝 A website for automatically generating elegant LaTeX resumes.
34,TeX,tensorflow-internals,2858,582,TeX,https://github.com/horance-liu/tensorflow-internals,horance-liu,16,2023-05-05T09:00:03Z,It is open source ebook about TensorFlow kernel and implementation mechanism.
35,TeX,openmlsys-zh,2852,347,TeX,https://github.com/openmlsys/openmlsys-zh,openmlsys,64,2023-06-08T01:56:14Z,《Machine Learning Systems: Design and Implementation》- Chinese Version
36,TeX,probability_cheatsheet,2824,678,TeX,https://github.com/wzchen/probability_cheatsheet,wzchen,1,2022-06-15T17:35:54Z,A comprehensive 10-page probability cheatsheet that covers a semester's worth of introduction to probability.
37,TeX,unplugged,2711,172,TeX,https://github.com/liuxinyu95/unplugged,liuxinyu95,10,2023-06-06T05:43:10Z,Open book about math and programming.
38,TeX,riscv-isa-manual,2676,474,TeX,https://github.com/riscv/riscv-isa-manual,riscv,98,2023-06-07T14:07:59Z,RISC-V Instruction Set Manual
39,TeX,MTBook,2611,831,TeX,https://github.com/NiuTrans/MTBook,NiuTrans,0,2022-12-16T10:00:34Z,《机器翻译：基础与模型》肖桐 朱靖波 著 - Machine Translation: Foundations and Models
40,TeX,archbase,2591,256,TeX,https://github.com/foxsen/archbase,foxsen,1,2023-05-08T11:56:36Z,教科书《计算机体系结构基础》（胡伟武等，第三版）的开源版本
41,TeX,awesome-deep-learning-music,2559,338,TeX,https://github.com/ybayle/awesome-deep-learning-music,ybayle,2,2022-01-18T17:02:54Z,List of articles related to deep learning applied to music
42,TeX,NRLPapers,2514,654,TeX,https://github.com/thunlp/NRLPapers,thunlp,0,2020-08-03T10:53:46Z,Must-read papers on network representation learning (NRL) / network embedding (NE)
43,TeX,cphb,2432,301,TeX,https://github.com/pllk/cphb,pllk,19,2022-08-02T15:22:37Z,Competitive Programmer's Handbook
44,TeX,MT-Reading-List,2365,453,TeX,https://github.com/THUNLP-MT/MT-Reading-List,THUNLP-MT,3,2022-07-15T08:55:43Z,A machine translation reading list maintained by Tsinghua Natural Language Processing Group
45,TeX,transferlearning-tutorial,2358,486,TeX,https://github.com/jindongwang/transferlearning-tutorial,jindongwang,8,2023-05-02T02:20:59Z,《迁移学习简明手册》LaTex源码
46,TeX,Data-Science-Cheatsheet,2330,600,TeX,https://github.com/ml874/Data-Science-Cheatsheet,ml874,5,2022-09-18T14:59:37Z,
47,TeX,language,2315,188,TeX,https://github.com/dart-lang/language,dart-lang,923,2023-06-12T17:56:57Z,Design of the Dart language
48,TeX,ThinkPython2,2285,1617,TeX,https://github.com/AllenDowney/ThinkPython2,AllenDowney,22,2023-05-20T13:22:15Z,"LaTeX source and supporting code for Think Python, 2nd edition, by Allen Downey."
49,TeX,latexcv,2247,489,TeX,https://github.com/jankapunkt/latexcv,jankapunkt,1,2023-05-31T07:57:31Z,:necktie: A collection of cv and resume templates written in LaTeX. Leave an issue if your language is not supported!
50,TeX,the-sourdough-framework,2243,132,TeX,https://github.com/hendricius/the-sourdough-framework,hendricius,2,2023-06-12T14:19:15Z,Open source book dedicated to helping you to make the best possible sourdough bread at home.
51,TeX,adv-r,2214,1692,TeX,https://github.com/hadley/adv-r,hadley,71,2023-05-29T23:16:33Z,Advanced R: a book
52,TeX,lshort-zh-cn,2134,342,TeX,https://github.com/CTeX-org/lshort-zh-cn,CTeX-org,2,2023-05-27T08:25:46Z,A Chi­nese edi­tion of the Not So Short Introduction to LaTeX2ε
53,TeX,stat-cookbook,2115,328,TeX,https://github.com/mavam/stat-cookbook,mavam,2,2023-02-20T06:43:02Z,:orange_book: The probability and statistics cookbook
54,TeX,ixy-languages,2094,52,TeX,https://github.com/ixy-languages/ixy-languages,ixy-languages,0,2022-12-14T19:00:00Z,"A high-speed network driver written in C, Rust, C++, Go, C#, Java, OCaml, Haskell, Swift, Javascript, and Python"
55,TeX,the-little-go-book,2013,259,TeX,https://github.com/karlseguin/the-little-go-book,karlseguin,7,2022-11-02T11:10:44Z,
56,TeX,CleverAlgorithms,1943,333,TeX,https://github.com/clever-algorithms/CleverAlgorithms,clever-algorithms,0,2020-05-26T22:16:38Z,Clever Algorithms: Nature-Inspired Programming Recipes
57,TeX,python-coding-interview,1901,430,TeX,https://github.com/liyin2015/python-coding-interview,liyin2015,4,2023-04-08T23:48:26Z,A middle-to-high level open source algorithm book designed with coding interview at heart!
58,TeX,zjuthesis,1889,463,TeX,https://github.com/TheNetAdmin/zjuthesis,TheNetAdmin,14,2023-05-26T09:14:30Z,Zhejiang University Graduation Thesis LaTeX Template
59,TeX,book,1886,365,TeX,https://github.com/HoTT/book,HoTT,63,2023-05-24T20:11:59Z,A textbook on informal homotopy type theory
60,TeX,ml-pen-and-paper-exercises,1729,129,TeX,https://github.com/michaelgutmann/ml-pen-and-paper-exercises,michaelgutmann,2,2023-04-19T15:01:58Z,Pen and paper exercises in machine learning
61,TeX,ElegantBook,1724,344,TeX,https://github.com/ElegantLaTeX/ElegantBook,ElegantLaTeX,36,2022-12-31T02:44:17Z,Elegant LaTeX Template for Books
62,TeX,acm-cheat-sheet,1692,547,TeX,https://github.com/soulmachine/acm-cheat-sheet,soulmachine,11,2022-09-11T09:04:06Z,Acm Cheat Sheet
63,TeX,latex3,1684,162,TeX,https://github.com/latex3/latex3,latex3,102,2023-06-12T22:19:14Z,The expl3 (LaTeX3) Development Repository
64,TeX,moderncv,1677,498,TeX,https://github.com/xdanaux/moderncv,xdanaux,49,2021-12-14T20:19:00Z,A modern curriculum vitae class for LaTeX
65,TeX,minted,1633,125,TeX,https://github.com/gpoore/minted,gpoore,77,2022-12-12T14:46:10Z,minted is a LaTeX package that provides syntax highlighting using the Pygments library. Highlighted source code can be customized using fancyvrb.
66,TeX,ThinkBayes,1622,1939,TeX,https://github.com/AllenDowney/ThinkBayes,AllenDowney,9,2021-03-12T01:26:06Z,Code repository for Think Bayes.
67,TeX,the-turing-way,1611,572,TeX,https://github.com/alan-turing-institute/the-turing-way,alan-turing-institute,350,2023-06-13T05:55:51Z,Host repository for The Turing Way: a how to guide for reproducible data science
68,TeX,mcdowell-cv,1607,662,TeX,https://github.com/dnl-blkv/mcdowell-cv,dnl-blkv,11,2022-08-22T19:04:11Z,A Nice-looking CV template made into LaTeX
69,TeX,cs224n-winter17-notes,1576,442,TeX,https://github.com/stanfordnlp/cs224n-winter17-notes,stanfordnlp,2,2017-07-09T00:27:35Z,Course notes for CS224N Winter17
70,TeX,applied-methods-phd,1570,486,TeX,https://github.com/paulgp/applied-methods-phd,paulgp,2,2023-05-04T18:40:37Z,Repo for Yale Applied Empirical Methods PHD Course
71,TeX,Introduction-to-Autonomous-Robots,1563,226,TeX,https://github.com/Introduction-to-Autonomous-Robots/Introduction-to-Autonomous-Robots,Introduction-to-Autonomous-Robots,2,2023-04-12T13:13:50Z,Introduction to Autonomous Robots
72,TeX,yellowpaper,1528,494,TeX,https://github.com/ethereum/yellowpaper,ethereum,85,2023-05-28T18:14:55Z,"The ""Yellow Paper"": Ethereum's formal specification"
73,TeX,latex2e,1527,214,TeX,https://github.com/latex3/latex2e,latex3,136,2023-06-13T06:31:12Z,The LaTeX2e kernel
74,TeX,tufte-latex,1517,272,TeX,https://github.com/Tufte-LaTeX/tufte-latex,Tufte-LaTeX,90,2023-03-21T03:26:45Z,"A Tufte-inspired LaTeX class for producing handouts, papers, and books"
75,TeX,KRLPapers,1509,252,TeX,https://github.com/thunlp/KRLPapers,thunlp,0,2021-08-29T07:30:25Z,Must-read papers on knowledge representation learning (KRL) / knowledge embedding (KE)
76,TeX,DAO,1507,485,TeX,https://github.com/blockchainsllc/DAO,blockchainsllc,15,2023-03-27T14:22:01Z,"The Standard DAO Framework, including Whitepaper"
77,TeX,LaTeX-Template-Cn,1496,894,TeX,https://github.com/DeathKing/LaTeX-Template-Cn,DeathKing,1,2018-03-11T13:49:31Z,\LaTeX 中文模版收集。
78,TeX,redisbook,1481,421,TeX,https://github.com/huangz1990/redisbook,huangz1990,7,2015-08-06T15:30:32Z,《Redis 设计与实现》（网络版）的书稿源码
79,TeX,the-little-mongodb-book,1478,368,TeX,https://github.com/karlseguin/the-little-mongodb-book,karlseguin,3,2019-11-18T00:49:20Z,The Little MongoDB Book
80,TeX,Deep-Learning-for-Medical-Applications,1470,499,TeX,https://github.com/albarqouni/Deep-Learning-for-Medical-Applications,albarqouni,1,2022-04-01T08:51:47Z,Deep Learning Papers on Medical Image Analysis
81,TeX,dlbook_notation,1466,325,TeX,https://github.com/goodfeli/dlbook_notation,goodfeli,3,2023-05-08T16:32:31Z,LaTeX files for the Deep Learning book notation
82,TeX,LaTeX-examples,1452,417,TeX,https://github.com/MartinThoma/LaTeX-examples,MartinThoma,1,2022-08-20T07:33:23Z,Examples for the usage of LaTeX
83,TeX,pandoc_resume,1446,704,TeX,https://github.com/mszep/pandoc_resume,mszep,24,2023-05-10T19:48:04Z,The Markdown Resume
84,TeX,latex_paper_writing_tips,1414,199,TeX,https://github.com/guanyingc/latex_paper_writing_tips,guanyingc,0,2023-05-04T15:51:42Z,Tips for Writing a Research Paper using LaTeX
85,TeX,the-little-redis-book,1410,513,TeX,https://github.com/karlseguin/the-little-redis-book,karlseguin,2,2020-10-29T05:48:02Z,
86,TeX,Technical_Book_DL,1393,111,TeX,https://github.com/tomepel/Technical_Book_DL,tomepel,0,2019-10-09T20:52:10Z,"This note presents in a technical though hopefully pedagogical way the three most common forms of neural network architectures: Feedforward, Convolutional and Recurrent."
87,TeX,ustcthesis,1352,370,TeX,https://github.com/ustctug/ustcthesis,ustctug,1,2023-05-31T12:46:14Z,LaTeX template for USTC thesis
88,TeX,rticles,1340,510,TeX,https://github.com/rstudio/rticles,rstudio,38,2023-05-15T14:22:10Z,LaTeX Journal Article Templates for R Markdown
89,TeX,usingcli-book,1336,82,TeX,https://github.com/xuxiaodong/usingcli-book,xuxiaodong,0,2022-11-18T00:23:44Z,像黑客一样使用命令行
90,TeX,hithesis,1336,331,TeX,https://github.com/hithesis/hithesis,hithesis,7,2023-05-29T08:24:33Z,嗨！thesis！哈尔滨工业大学毕业论文LaTeX模板
91,TeX,awk,1308,265,TeX,https://github.com/wuzhouhui/awk,wuzhouhui,0,2022-07-31T11:37:58Z,"The AWK Programming Language (AWK 程序设计语言, awkbook) 中文翻译, LaTeX 排版"
92,TeX,Note-by-LaTeX,1301,195,TeX,https://github.com/wklchris/Note-by-LaTeX,wklchris,0,2021-01-22T12:15:58Z,《简单粗暴 LaTeX》出版图书开源仓库 | The opensource repo for my published LaTeX book. 
93,TeX,resume,1266,423,TeX,https://github.com/hijiangtao/resume,hijiangtao,0,2021-03-07T20:04:15Z,个人中文简历 Latex 源码 https://hijiangtao.github.io/
94,TeX,tidy-text-mining,1236,788,TeX,https://github.com/dgrtwo/tidy-text-mining,dgrtwo,7,2022-11-02T17:09:50Z,"Manuscript of the book ""Tidy Text Mining with R"" by Julia Silge and David Robinson"
95,TeX,texlive.js,1221,141,TeX,https://github.com/manuels/texlive.js,manuels,31,2017-01-24T18:02:08Z,Compiling LaTeX (TeX live) in your browser
96,TeX,papers,1212,388,TeX,https://github.com/jeffrey-xiao/papers,jeffrey-xiao,0,2019-09-06T13:25:18Z,
97,TeX,DND-5e-LaTeX-Template,1210,274,TeX,https://github.com/rpgtex/DND-5e-LaTeX-Template,rpgtex,27,2023-01-13T15:50:40Z,"LaTeX package to typeset material for the fifth edition of the ""world's greatest roleplaying game""."
98,TeX,perf-book,1209,95,TeX,https://github.com/dendibakh/perf-book,dendibakh,10,2023-06-09T15:26:58Z,"The book ""Performance Analysis and Tuning on Modern CPU"""
99,TeX,sofp,1206,89,TeX,https://github.com/winitzki/sofp,winitzki,4,2023-06-07T18:03:58Z,"A free book: ""The Science of Functional Programming"""
100,TeX,cosmos,1194,298,TeX,https://github.com/cosmos/cosmos,cosmos,45,2022-11-03T20:48:22Z,Internet of Blockchains ⚛  
1,TypeScript,freeCodeCamp,368553,32392,TypeScript,https://github.com/freeCodeCamp/freeCodeCamp,freeCodeCamp,171,2023-06-13T07:36:07Z,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.
2,TypeScript,developer-roadmap,241768,34061,TypeScript,https://github.com/kamranahmedse/developer-roadmap,kamranahmedse,335,2023-06-13T06:17:18Z,"Interactive roadmaps, guides and other educational content to help developers grow in their careers."
3,TypeScript,vue,204048,33857,TypeScript,https://github.com/vuejs/vue,vuejs,372,2023-06-13T08:05:05Z,"This is the repo for Vue 2. For Vue 3, go to https://github.com/vuejs/core"
4,TypeScript,vscode,147200,25900,TypeScript,https://github.com/microsoft/vscode,microsoft,6718,2023-06-13T08:06:41Z,Visual Studio Code
5,TypeScript,TypeScript,91951,11819,TypeScript,https://github.com/microsoft/TypeScript,microsoft,5999,2023-06-13T07:48:08Z,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.
6,TypeScript,tech-interview-handbook,91930,11943,TypeScript,https://github.com/yangshun/tech-interview-handbook,yangshun,16,2023-06-08T14:44:04Z,💯 Curated coding interview preparation materials for busy software engineers
7,TypeScript,angular,88578,23719,TypeScript,https://github.com/angular/angular,angular,1248,2023-06-13T09:00:59Z,The modern web developer’s platform
8,TypeScript,material-ui,87230,29851,TypeScript,https://github.com/mui/material-ui,mui,1288,2023-06-13T08:58:46Z,"MUI Core: Ready-to-use foundational React components, free forever. It includes Material UI, which implements Google's Material Design."
9,TypeScript,ant-design,86264,40166,TypeScript,https://github.com/ant-design/ant-design,ant-design,907,2023-06-13T08:58:19Z,An enterprise-class UI design language and React UI library
10,TypeScript,storybook,79086,8501,TypeScript,https://github.com/storybookjs/storybook,storybookjs,1592,2023-06-13T08:26:55Z,"Storybook is a frontend workshop for building UI components and pages in isolation. Made for UI development, testing, and documentation. "
11,TypeScript,realworld,74745,6935,TypeScript,https://github.com/gothinkster/realworld,gothinkster,51,2023-06-12T17:13:12Z,"""The mother of all demo apps"" — Exemplary fullstack Medium.com clone powered by React, Angular, Node, Django, and many more"
12,TypeScript,code-server,60740,5077,TypeScript,https://github.com/coder/code-server,coder,282,2023-06-09T23:00:06Z,VS Code in the browser
13,TypeScript,redux,59668,15403,TypeScript,https://github.com/reduxjs/redux,reduxjs,36,2023-06-11T10:33:47Z,Predictable state container for JavaScript apps
14,TypeScript,socket.io,58405,10196,TypeScript,https://github.com/socketio/socket.io,socketio,115,2023-05-31T09:28:49Z,Realtime application framework (Node.JS server)
15,TypeScript,nest,57332,6934,TypeScript,https://github.com/nestjs/nest,nestjs,39,2023-06-13T07:17:31Z,"A progressive Node.js framework for building efficient, scalable, and enterprise-grade server-side applications on top of TypeScript & JavaScript (ES6, ES7, ES8) 🚀"
16,TypeScript,vite,57009,5051,TypeScript,https://github.com/vitejs/vite,vitejs,390,2023-06-13T08:48:11Z,Next generation frontend tooling. It's fast!
17,TypeScript,grafana,55768,10917,TypeScript,https://github.com/grafana/grafana,grafana,3264,2023-06-13T09:00:36Z,"The open and composable observability and data visualization platform. Visualize metrics, logs, and traces from multiple sources like Prometheus, Loki, Elasticsearch, InfluxDB, Postgres and many more. "
18,TypeScript,echarts,55477,19496,TypeScript,https://github.com/apache/echarts,apache,2190,2023-06-09T04:00:40Z,"Apache ECharts is a powerful, interactive charting and data visualization library for browser"
19,TypeScript,playwright,52171,2820,TypeScript,https://github.com/microsoft/playwright,microsoft,825,2023-06-13T07:25:39Z,"Playwright is a framework for Web Testing and Automation. It allows testing Chromium, Firefox and WebKit with a single API. "
20,TypeScript,hoppscotch,51889,3568,TypeScript,https://github.com/hoppscotch/hoppscotch,hoppscotch,131,2023-06-12T07:23:53Z,👽 Open source API development ecosystem - https://hoppscotch.io
21,TypeScript,hoppscotch,51889,3568,TypeScript,https://github.com/hoppscotch/hoppscotch,hoppscotch,131,2023-06-12T07:23:53Z,👽 Open source API development ecosystem - https://hoppscotch.io
22,TypeScript,supabase,51652,3915,TypeScript,https://github.com/supabase/supabase,supabase,239,2023-06-13T08:54:31Z,The open source Firebase alternative. Follow to stay updated about our public Beta.
23,TypeScript,excalidraw,49825,4252,TypeScript,https://github.com/excalidraw/excalidraw,excalidraw,905,2023-06-13T08:41:47Z,Virtual whiteboard for sketching hand-drawn like diagrams
