rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
87,Rust,RustScan,10444,741,Rust,https://github.com/RustScan/RustScan,RustScan,99,2023-07-16T13:01:14Z,🤖 The Modern Port Scanner 🤖
88,Rust,neovide,10423,419,Rust,https://github.com/neovide/neovide,neovide,306,2023-07-25T10:35:15Z,No Nonsense Neovim Client in Rust
89,Rust,dioxus,10340,318,Rust,https://github.com/DioxusLabs/dioxus,DioxusLabs,116,2023-07-25T22:30:42Z,"Fullstack GUI library for desktop, web, mobile, and more."
90,Rust,lsd,10211,341,Rust,https://github.com/lsd-rs/lsd,lsd-rs,100,2023-07-18T03:45:27Z,The next gen ls command
91,Rust,sniffnet,9950,244,Rust,https://github.com/GyulyVGC/sniffnet,GyulyVGC,31,2023-07-25T16:38:29Z,Application to comfortably monitor your Internet traffic 🕵️‍♂️
92,Rust,rust-clippy,9658,1272,Rust,https://github.com/rust-lang/rust-clippy,rust-lang,1697,2023-07-26T08:55:49Z,A bunch of lints to catch common mistakes and improve your Rust code. Book: https://doc.rust-lang.org/clippy/
93,Rust,wezterm,9629,444,Rust,https://github.com/wez/wezterm,wez,466,2023-07-23T15:59:21Z,A GPU-accelerated cross-platform terminal emulator and multiplexer written by @wez and implemented in Rust
94,Rust,xsv,9488,304,Rust,https://github.com/BurntSushi/xsv,BurntSushi,112,2023-06-26T22:04:01Z,A fast CSV command line toolkit written in Rust.
95,Rust,sqlx,9336,929,Rust,https://github.com/launchbadge/sqlx,launchbadge,462,2023-07-25T06:50:08Z,"🧰 The Rust SQL Toolkit. An async, pure Rust SQL crate featuring compile-time checked queries without a DSL. Supports PostgreSQL, MySQL, SQLite, and MSSQL."
96,Rust,slint,9079,301,Rust,https://github.com/slint-ui/slint,slint-ui,295,2023-07-26T08:43:46Z,"Slint is a declarative GUI toolkit to build native user interfaces for applications that are written in Rust, C++, or JavaScript. "
97,Rust,druid,9047,566,Rust,https://github.com/linebender/druid,linebender,257,2023-06-15T17:07:27Z,A data-first Rust-native UI design toolkit. 
98,Rust,talent-plan,9037,1188,Rust,https://github.com/pingcap/talent-plan,pingcap,97,2023-07-03T21:47:04Z,open source training courses about distributed database and distributed systems
99,Rust,pyo3,9032,585,Rust,https://github.com/PyO3/pyo3,PyO3,160,2023-07-25T23:26:25Z,Rust bindings for the Python interpreter
100,Rust,awesomo,8995,658,Rust,https://github.com/lk-geimfari/awesomo,lk-geimfari,5,2023-07-21T07:43:57Z,Cool open source projects. Choose your project and get involved in Open Source development now.
1,Scala,the-algorithm,58850,12049,Scala,https://github.com/twitter/the-algorithm,twitter,162,2023-07-25T11:18:55Z,Source code for Twitter's Recommendation Algorithm
2,Scala,spark,36308,27173,Scala,https://github.com/apache/spark,apache,0,2023-07-26T08:41:42Z,Apache Spark - A unified analytics engine for large-scale data processing
3,Scala,prisma1,16678,907,Scala,https://github.com/prisma/prisma1,prisma,2,2022-09-01T18:57:41Z,"💾 Database Tools incl. ORM, Migrations and Admin UI (Postgres, MySQL & MongoDB) [deprecated]"
4,Scala,scala,14121,3173,Scala,https://github.com/scala/scala,scala,0,2023-07-23T04:42:34Z,"Scala 2 compiler and standard library. For bugs, see scala/bug"
5,Scala,lila,13367,1965,Scala,https://github.com/lichess-org/lila,lichess-org,783,2023-07-26T09:01:28Z,"♞ lichess.org: the forever free, adless and open source chess server ♞"
6,Scala,akka,12739,3620,Scala,https://github.com/akka/akka,akka,901,2023-07-25T16:08:37Z,"Build highly concurrent, distributed, and resilient message-driven applications on the JVM"
7,Scala,predictionio,12553,2016,Scala,https://github.com/apache/predictionio,apache,0,2021-01-09T10:30:58Z,"PredictionIO, a machine learning server for developers and ML engineers."
8,Scala,playframework,12421,4110,Scala,https://github.com/playframework/playframework,playframework,406,2023-07-26T08:16:23Z,Play Framework
9,Scala,CMAK,11427,2509,Scala,https://github.com/yahoo/CMAK,yahoo,486,2023-05-25T13:23:09Z,CMAK is a tool for managing Apache Kafka clusters
10,Scala,bfg-repo-cleaner,9920,534,Scala,https://github.com/rtyley/bfg-repo-cleaner,rtyley,240,2023-04-26T21:27:17Z,"Removes large or troublesome blobs like git-filter-branch does, but faster. And written in Scala"
11,Scala,gitbucket,8936,1246,Scala,https://github.com/gitbucket/gitbucket,gitbucket,307,2023-07-25T00:36:29Z,"A Git platform powered by Scala with easy installation, high extensibility & GitHub API compatibility"
12,Scala,finagle,8688,1467,Scala,https://github.com/twitter/finagle,twitter,57,2023-06-23T05:19:05Z,"A fault tolerant, protocol-agnostic RPC system"
13,Scala,snowflake,7401,1142,Scala,https://github.com/twitter-archive/snowflake,twitter-archive,2,2020-07-22T18:08:14Z,Snowflake is a network service for generating unique ID numbers at high scale with some simple guarantees.
14,Scala,ArnoldC,6571,298,Scala,https://github.com/lhartikk/ArnoldC,lhartikk,71,2019-10-07T07:29:35Z,Arnold Schwarzenegger based programming language
15,Scala,snowplow,6524,1212,Scala,https://github.com/snowplow/snowplow,snowplow,57,2023-07-25T15:03:59Z,"The enterprise-grade behavioral data engine (web, mobile, server-side, webhooks), running cloud-natively on AWS and GCP"
16,Scala,openwhisk,6102,1161,Scala,https://github.com/apache/openwhisk,apache,357,2023-07-13T13:57:35Z,Apache OpenWhisk is an open source serverless cloud platform
17,Scala,gatling,5999,1167,Scala,https://github.com/gatling/gatling,gatling,45,2023-07-04T08:42:38Z,Modern Load Testing as Code
18,Scala,frontend,5704,568,Scala,https://github.com/guardian/frontend,guardian,101,2023-07-26T09:00:40Z,The Guardian DotCom.
19,Scala,fpinscala,5583,3007,Scala,https://github.com/fpinscala/fpinscala,fpinscala,73,2023-06-06T22:36:32Z,"Code, exercises, answers, and hints to go along with the book ""Functional Programming in Scala"""
20,Scala,dotty,5370,968,Scala,https://github.com/lampepfl/dotty,lampepfl,1074,2023-07-26T08:49:11Z,"The Scala 3 compiler, also known as Dotty."
21,Scala,linkerd,5363,519,Scala,https://github.com/linkerd/linkerd,linkerd,133,2023-03-04T18:59:40Z,Old repo for Linkerd 1.x. See the linkerd2 repo for Linkerd   2.x.
22,Scala,cats,4972,1233,Scala,https://github.com/typelevel/cats,typelevel,194,2023-07-25T17:21:13Z,"Lightweight, modular, and extensible library for functional programming."
23,Scala,aerosolve,4802,590,Scala,https://github.com/airbnb/aerosolve,airbnb,6,2021-09-01T22:02:29Z,A machine learning package built for humans.
24,Scala,sbt,4675,920,Scala,https://github.com/sbt/sbt,sbt,758,2023-07-24T17:03:56Z,"sbt, the interactive build tool"
25,Scala,scalaz,4623,725,Scala,https://github.com/scalaz/scalaz,scalaz,126,2023-07-26T06:15:27Z,Principled Functional Programming in Scala
26,Scala,scala-js,4467,390,Scala,https://github.com/scala-js/scala-js,scala-js,23,2023-07-21T12:51:47Z,"Scala.js, the Scala to JavaScript compiler"
27,Scala,chronos,4362,542,Scala,https://github.com/mesos/chronos,mesos,208,2022-06-29T19:43:36Z,Fault tolerant job scheduler for Mesos which handles dependencies and ISO8601 based schedules
28,Scala,SynapseML,4349,775,Scala,https://github.com/microsoft/SynapseML,microsoft,279,2023-07-25T21:21:54Z,Simple and Distributed Machine Learning
29,Scala,scala-native,4340,348,Scala,https://github.com/scala-native/scala-native,scala-native,205,2023-07-25T20:10:09Z,Your favorite language gets closer to bare metal.
30,Scala,marathon,4064,873,Scala,https://github.com/mesosphere/marathon,mesosphere,26,2022-09-08T05:13:23Z,Deploy and manage containers (including Docker) on top of Apache Mesos at scale.
31,Scala,zio,3841,1189,Scala,https://github.com/zio/zio,zio,356,2023-07-26T07:24:16Z,"ZIO — A type-safe, composable library for async and concurrent programming in Scala"
32,Scala,diffy,3829,377,Scala,https://github.com/twitter-archive/diffy,twitter-archive,0,2020-07-01T19:13:06Z,Find potential bugs in your services with Diffy
33,Scala,XiangShan,3824,504,Scala,https://github.com/OpenXiangShan/XiangShan,OpenXiangShan,38,2023-07-26T03:27:31Z,Open-source high-performance RISC-V processor
34,Scala,scalding,3449,715,Scala,https://github.com/twitter/scalding,twitter,287,2023-05-28T19:18:59Z,A Scala API for Cascading
35,Scala,CoolplaySpark,3419,1432,Scala,https://github.com/lw-lin/CoolplaySpark,lw-lin,31,2022-05-18T08:55:54Z,酷玩 Spark: Spark 源代码解析、Spark 类库等
36,Scala,breeze,3407,706,Scala,https://github.com/scalanlp/breeze,scalanlp,83,2022-08-22T04:52:00Z,Breeze is a numerical processing library for Scala.
37,Scala,spark-nlp,3339,664,Scala,https://github.com/JohnSnowLabs/spark-nlp,JohnSnowLabs,34,2023-07-23T19:16:29Z,State of the Art Natural Language Processing
38,Scala,shapeless,3334,540,Scala,https://github.com/milessabin/shapeless,milessabin,28,2023-07-25T04:56:23Z,Generic programming for Scala
39,Scala,flockdb,3320,267,Scala,https://github.com/twitter-archive/flockdb,twitter-archive,0,2017-03-16T23:11:18Z,"A distributed, fault-tolerant graph database"
40,Scala,atlas,3320,278,Scala,https://github.com/Netflix/atlas,Netflix,22,2023-07-21T03:14:31Z,In-memory dimensional time series database.
41,Scala,chisel,3120,527,Scala,https://github.com/chipsalliance/chisel,chipsalliance,247,2023-07-26T01:04:00Z,Chisel: A Modern Hardware Design Language
42,Scala,TheHive,2988,566,Scala,https://github.com/TheHive-Project/TheHive,TheHive-Project,797,2022-12-05T09:47:50Z,"TheHive: a Scalable, Open Source and Free Security Incident Response Platform"
43,Scala,shadowsocksr-v2ray-trojan-android,2946,363,Scala,https://github.com/xxf098/shadowsocksr-v2ray-trojan-android,xxf098,84,2023-07-15T06:36:45Z,A simple client for Android
44,Scala,deequ,2878,497,Scala,https://github.com/awslabs/deequ,awslabs,116,2023-07-07T01:18:19Z,"Deequ is a library built on top of Apache Spark for defining ""unit tests for data"", which measure data quality in large datasets."
45,Scala,spark-jobserver,2824,1014,Scala,https://github.com/spark-jobserver/spark-jobserver,spark-jobserver,106,2023-02-08T08:57:15Z,REST job server for Apache Spark
46,Scala,kestrel,2781,325,Scala,https://github.com/twitter-archive/kestrel,twitter-archive,24,2016-01-22T07:54:28Z,"simple, distributed message queue system (inactive)"
47,Scala,rocket-chip,2704,1001,Scala,https://github.com/chipsalliance/rocket-chip,chipsalliance,198,2023-07-25T13:38:59Z,Rocket Chip Generator
48,Scala,util,2660,601,Scala,https://github.com/twitter/util,twitter,4,2023-05-18T15:14:24Z,Wonderful reusable code from Twitter
49,Scala,lagom,2633,631,Scala,https://github.com/lagom/lagom,lagom,444,2023-06-30T16:01:36Z,Reactive Microservices for the JVM
50,Scala,Spark-The-Definitive-Guide,2619,2632,Scala,https://github.com/databricks/Spark-The-Definitive-Guide,databricks,23,2020-08-26T08:17:35Z,Spark: The Definitive Guide's Code Repository
51,Scala,scalatra,2607,340,Scala,https://github.com/scalatra/scalatra,scalatra,62,2023-07-24T06:02:24Z,"Tiny Scala high-performance, async web framework, inspired by Sinatra"
52,Scala,slick,2606,615,Scala,https://github.com/slick/slick,slick,397,2023-07-24T22:06:50Z,Slick (Scala Language Integrated Connection Kit) is a modern database query and access library for Scala
53,Scala,scala-exercises,2585,559,Scala,https://github.com/scala-exercises/scala-exercises,scala-exercises,46,2023-05-16T11:59:48Z,The easy way to learn Scala.
54,Scala,wire-android,2573,499,Scala,https://github.com/wireapp/wire-android,wireapp,0,2023-06-14T13:35:57Z,:phone: Wire for Android
55,Scala,Ammonite,2566,367,Scala,https://github.com/com-lihaoyi/Ammonite,com-lihaoyi,121,2023-07-18T15:50:17Z,Scala Scripting
56,Scala,spray,2526,579,Scala,https://github.com/spray/spray,spray,69,2017-02-21T11:03:37Z,"A suite of scala libraries for building and consuming RESTful web services on top of Akka: lightweight, asynchronous, non-blocking, actor-based, testable"
57,Scala,node2vec,2508,906,Scala,https://github.com/aditya-grover/node2vec,aditya-grover,82,2022-07-21T14:37:25Z,
58,Scala,scio,2466,503,Scala,https://github.com/spotify/scio,spotify,113,2023-07-26T01:13:08Z,A Scala API for Apache Beam and Google Cloud Dataflow.
59,Scala,http4s,2433,775,Scala,https://github.com/http4s/http4s,http4s,226,2023-07-24T08:39:05Z,"A minimal, idiomatic Scala interface for HTTP"
60,Scala,circe,2414,538,Scala,https://github.com/circe/circe,circe,169,2023-07-24T13:47:50Z,Yet another JSON library for Scala
61,Scala,finatra,2265,420,Scala,https://github.com/twitter/finatra,twitter,12,2023-05-25T14:50:18Z,"Fast, testable, Scala services built on TwitterServer and Finagle"
62,Scala,s3_website,2262,191,Scala,https://github.com/laurilehmijoki/s3_website,laurilehmijoki,71,2023-03-23T05:42:25Z,"Manage an S3 website: sync, deliver via CloudFront, benefit from advanced S3 website features."
63,Scala,algebird,2257,349,Scala,https://github.com/twitter/algebird,twitter,72,2023-07-25T11:08:01Z,Abstract Algebra for Scala
64,Scala,gizzard,2249,216,Scala,https://github.com/twitter-archive/gizzard,twitter-archive,0,2017-03-16T23:21:54Z,[Archived] A flexible sharding framework for creating eventually-consistent distributed datastores
65,Scala,fs2,2243,582,Scala,https://github.com/typelevel/fs2,typelevel,72,2023-07-25T15:38:21Z,"Compositional, streaming I/O library for Scala"
66,Scala,elasticmq,2242,179,Scala,https://github.com/softwaremill/elasticmq,softwaremill,22,2023-07-25T00:42:41Z,In-memory message queue with an Amazon SQS-compatible interface. Runs stand-alone or embedded.
67,Scala,TransmogrifAI,2200,394,Scala,https://github.com/salesforce/TransmogrifAI,salesforce,35,2023-05-11T08:07:27Z,"TransmogrifAI (pronounced trăns-mŏgˈrə-fī) is an AutoML library for building modular, reusable, strongly typed machine learning workflows on Apache Spark with minimal hand-tuning"
68,Scala,summingbird,2136,270,Scala,https://github.com/twitter/summingbird,twitter,148,2022-01-19T17:31:02Z,Streaming MapReduce with Scalding and Storm
69,Scala,zio-quill,2130,346,Scala,https://github.com/zio/zio-quill,zio,303,2023-07-24T16:26:01Z,Compile-time Language Integrated Queries for Scala
70,Scala,scaloid,2095,167,Scala,https://github.com/pocorall/scaloid,pocorall,17,2018-08-07T08:10:53Z,Scaloid makes your Android code easy to understand and maintain.
71,Scala,doobie,2070,346,Scala,https://github.com/tpolecat/doobie,tpolecat,138,2023-07-20T10:33:49Z,Functional JDBC layer for Scala.
72,Scala,textteaser,1968,255,Scala,https://github.com/MojoJolo/textteaser,MojoJolo,6,2018-02-07T06:42:57Z,TextTeaser is an automatic summarization algorithm.
73,Scala,coursier,1961,294,Scala,https://github.com/coursier/coursier,coursier,321,2023-07-20T13:55:25Z,Pure Scala Artifact Fetching
74,Scala,sangria,1946,221,Scala,https://github.com/sangria-graphql/sangria,sangria-graphql,50,2023-07-24T20:48:20Z,Scala GraphQL implementation
75,Scala,metals,1918,293,Scala,https://github.com/scalameta/metals,scalameta,226,2023-07-25T12:46:36Z,Scala language server with rich IDE features 🚀 
76,Scala,SZT-bigdata,1915,583,Scala,https://github.com/geekyouth/SZT-bigdata,geekyouth,13,2022-12-07T10:38:13Z,深圳地铁大数据客流分析系统🚇🚄🌟
77,Scala,spark-cassandra-connector,1911,920,Scala,https://github.com/datastax/spark-cassandra-connector,datastax,0,2023-07-16T03:14:34Z,DataStax Spark Cassandra Connector
78,Scala,monix,1901,255,Scala,https://github.com/monix/monix,monix,82,2023-07-22T15:49:29Z,"Asynchronous, Reactive Programming for Scala and Scala.js."
79,Scala,mill,1884,275,Scala,https://github.com/com-lihaoyi/mill,com-lihaoyi,96,2023-07-26T08:00:48Z,Your shiny new Java/Scala build tool!
80,Scala,scalacheck,1884,408,Scala,https://github.com/typelevel/scalacheck,typelevel,50,2023-07-25T17:19:57Z,Property-based testing for Scala
81,Scala,spire,1728,247,Scala,https://github.com/typelevel/spire,typelevel,129,2023-07-24T08:25:30Z,Powerful new number types and numeric abstractions for Scala.
82,Scala,giter8,1707,232,Scala,https://github.com/foundweekends/giter8,foundweekends,44,2023-07-25T23:46:34Z,a command line tool to apply templates defined on GitHub 
83,Scala,refined,1631,153,Scala,https://github.com/fthomas/refined,fthomas,60,2023-07-24T16:30:45Z,Refinement types for Scala
84,Scala,elastic4s,1630,688,Scala,https://github.com/sksamuel/elastic4s,sksamuel,14,2023-07-24T22:00:42Z,"Elasticsearch Scala Client - Reactive, Non Blocking, Type Safe, HTTP Client"
85,Scala,Monocle,1596,203,Scala,https://github.com/optics-dev/Monocle,optics-dev,45,2023-07-24T22:25:45Z,Optics library for Scala
86,Scala,finch,1595,227,Scala,https://github.com/finagle/finch,finagle,38,2023-07-24T17:34:20Z,Scala combinator library for building Finagle HTTP services
87,Scala,Binding.scala,1579,109,Scala,https://github.com/ThoughtWorksInc/Binding.scala,ThoughtWorksInc,38,2023-07-23T00:06:33Z,Reactive data-binding for Scala
88,Scala,sbt-native-packager,1572,443,Scala,https://github.com/sbt/sbt-native-packager,sbt,130,2023-07-26T05:10:44Z,sbt Native Packager
