rank,item,repo_name,stars,forks,language,repo_url,username,issues,last_commit,description
15,Swift,UTM,21622,1160,Swift,https://github.com/utmapp/UTM,utmapp,607,2023-10-11T04:04:57Z,Virtual machines for iOS and macOS
16,Swift,Hero,21579,1724,Swift,https://github.com/HeroTransitions/Hero,HeroTransitions,37,2023-07-18T22:49:07Z,Elegant transition library for iOS & tvOS
17,Swift,Aerial,20645,1068,Swift,https://github.com/JohnCoates/Aerial,JohnCoates,56,2023-10-09T16:43:06Z,Apple TV Aerial Screensaver for Mac
18,Swift,ReactiveCocoa,19975,3598,Swift,https://github.com/ReactiveCocoa/ReactiveCocoa,ReactiveCocoa,2,2023-06-24T19:10:55Z,Cocoa framework and Obj-C dynamism bindings for ReactiveSwift.
19,Swift,SnapKit,19533,1973,Swift,https://github.com/SnapKit/SnapKit,SnapKit,84,2023-10-07T21:37:09Z,A Swift Autolayout DSL for iOS & OS X
20,Swift,CodeEdit,19155,1051,Swift,https://github.com/CodeEditApp/CodeEdit,CodeEditApp,144,2023-10-12T19:17:38Z,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever."
21,Swift,stats,18303,627,Swift,https://github.com/exelban/stats,exelban,16,2023-10-12T18:51:34Z,macOS system monitor in your menu bar
22,Swift,SwiftLint,17823,2178,Swift,https://github.com/realm/SwiftLint,realm,357,2023-10-13T06:12:49Z,A tool to enforce Swift style and conventions.
23,Swift,IQKeyboardManager,16172,2390,Swift,https://github.com/hackiftekhar/IQKeyboardManager,hackiftekhar,16,2023-10-09T13:59:58Z,Codeless drop-in universal library allows to prevent issues of keyboard sliding up and cover UITextField/UITextView. Neither need to write any code nor any setup required and much more.
24,Swift,SwiftGuide,15913,3626,Swift,https://github.com/ipader/SwiftGuide,ipader,0,2023-04-05T09:09:08Z,Swift Featured Projects in brain Mapping
25,Swift,OpenEmu,15281,1286,Swift,https://github.com/OpenEmu/OpenEmu,OpenEmu,263,2023-10-07T01:18:27Z,🕹 Retro video game emulation for macOS
26,Swift,Carthage,14861,1627,Swift,https://github.com/Carthage/Carthage,Carthage,176,2023-09-18T16:44:59Z,"A simple, decentralized dependency manager for Cocoa"
27,Swift,Moya,14765,1965,Swift,https://github.com/Moya/Moya,Moya,140,2023-10-09T05:41:41Z,Network abstraction layer written in Swift.
28,Swift,Design-Patterns-In-Swift,14690,1727,Swift,https://github.com/ochococo/Design-Patterns-In-Swift,ochococo,6,2023-09-26T07:26:25Z,📖 Design Patterns implemented in Swift 5.0
29,Swift,PromiseKit,14119,1487,Swift,https://github.com/mxcl/PromiseKit,mxcl,12,2023-08-27T15:12:22Z,Promises for Swift & ObjC.
30,Swift,Spring,14054,1876,Swift,https://github.com/MengTo/Spring,MengTo,131,2023-07-03T14:28:34Z,A library to simplify iOS animations in Swift.
31,Swift,Perfect,13858,970,Swift,https://github.com/PerfectlySoft/Perfect,PerfectlySoft,54,2023-08-23T20:33:02Z,"Server-side Swift. The Perfect core toolset and framework for Swift Developers. (For mobile back-end development, website and API development, and more…)"
32,Swift,Amethyst,13356,472,Swift,https://github.com/ianyh/Amethyst,ianyh,316,2023-10-01T21:56:22Z,Automatic tiling window manager for macOS à la xmonad.
33,Swift,SwifterSwift,13198,1600,Swift,https://github.com/SwifterSwift/SwifterSwift,SwifterSwift,16,2023-10-13T05:10:22Z,A handy collection of more than 500 native Swift extensions to boost your productivity.
34,Swift,Mos,12548,467,Swift,https://github.com/Caldis/Mos,Caldis,221,2023-07-21T23:04:39Z,"一个用于在 macOS 上平滑你的鼠标滚动效果或单独设置滚动方向的小工具, 让你的滚轮爽如触控板  |  A lightweight tool used to smooth scrolling and set scroll direction independently for your mouse on macOS"
35,Swift,SkeletonView,12198,1069,Swift,https://github.com/Juanpe/SkeletonView,Juanpe,56,2023-09-05T02:08:29Z,☠️ An elegant way to show users that something is happening and also prepare them to which contents they are awaiting
36,Swift,Material,11965,1284,Swift,https://github.com/CosmicMind/Material,CosmicMind,30,2022-05-16T17:39:01Z,A UI/UX framework for creating beautiful applications.
37,Swift,Eureka,11697,1345,Swift,https://github.com/xmartlabs/Eureka,xmartlabs,157,2023-10-04T13:46:45Z,Elegant iOS form builder in Swift
38,Swift,firefox-ios,11645,2829,Swift,https://github.com/mozilla-mobile/firefox-ios,mozilla-mobile,1019,2023-10-13T08:56:48Z,Firefox for iOS
39,Swift,30DaysofSwift,11444,2084,Swift,https://github.com/allenwong/30DaysofSwift,allenwong,7,2022-05-21T17:40:30Z,A self-taught project to learn Swift.
40,Swift,animated-tab-bar,11107,1355,Swift,https://github.com/Ramotion/animated-tab-bar,Ramotion,9,2022-01-26T02:40:50Z,:octocat: RAMAnimatedTabBarController is a Swift UI module library for adding animation to iOS tabbar items and icons. iOS library made by @Ramotion
41,Swift,NVActivityIndicatorView,10463,1142,Swift,https://github.com/ninjaprox/NVActivityIndicatorView,ninjaprox,15,2023-02-28T13:51:00Z,A collection of awesome loading animations
42,Swift,folding-cell,10197,1169,Swift,https://github.com/Ramotion/folding-cell,Ramotion,8,2022-03-28T12:16:52Z,:octocat: 📃 FoldingCell is an expanding content cell with animation made by @Ramotion
43,Swift,mas,10136,263,Swift,https://github.com/mas-cli/mas,mas-cli,83,2023-10-11T01:37:01Z,:package: Mac App Store command line interface
44,Swift,Signal-iOS,10114,2843,Swift,https://github.com/signalapp/Signal-iOS,signalapp,76,2023-10-11T22:53:56Z,A private messenger for iOS.
45,Swift,AudioKit,10085,1532,Swift,https://github.com/AudioKit/AudioKit,AudioKit,22,2023-10-02T16:40:05Z,"Audio synthesis, processing, & analysis platform for iOS, macOS and tvOS"
46,Swift,pock,10047,376,Swift,https://github.com/pock/pock,pock,55,2022-11-12T18:15:22Z,Widgets manager for MacBook Touch Bar
47,Swift,AltStore,9820,749,Swift,https://github.com/altstoreio/AltStore,altstoreio,357,2023-10-12T20:47:18Z,AltStore is an alternative app store for non-jailbroken iOS devices.
48,Swift,CryptoSwift,9796,2285,Swift,https://github.com/krzyzanowskim/CryptoSwift,krzyzanowskim,0,2023-09-24T11:58:47Z,CryptoSwift is a growing collection of standard and secure cryptographic algorithms implemented in Swift
49,Swift,swift-composable-architecture,9765,1049,Swift,https://github.com/pointfreeco/swift-composable-architecture,pointfreeco,3,2023-10-12T21:47:48Z,"A library for building applications in a consistent and understandable way, with composition, testing, and ergonomics in mind."
50,Swift,Quick,9714,955,Swift,https://github.com/Quick/Quick,Quick,23,2023-09-26T04:06:59Z,The Swift (and Objective-C) testing framework.
51,Swift,FlappySwift,9614,2689,Swift,https://github.com/newlinedotco/FlappySwift,newlinedotco,3,2023-04-29T03:44:50Z,swift implementation of flappy bird. More at fullstackedu.com
52,Swift,swift-package-manager,9411,1310,Swift,https://github.com/apple/swift-package-manager,apple,623,2023-10-12T21:33:25Z,The Package Manager for the Swift Programming Language
53,Swift,R.swift,9263,741,Swift,https://github.com/mac-cain13/R.swift,mac-cain13,70,2023-09-28T15:45:24Z,"Strong typed, autocompleted resources like images, fonts and segues in Swift projects"
54,Swift,iOSInterviewQuestions,9185,2775,Swift,https://github.com/ChenYilong/iOSInterviewQuestions,ChenYilong,67,2023-09-02T12:24:58Z,iOS interview questions;iOS面试题集锦（附答案）--学习qq群或 Telegram 群交流 https://github.com/ChenYilong/iOSBlog/issues/21
55,Swift,SQLite.swift,9155,1489,Swift,https://github.com/stephencelis/SQLite.swift,stephencelis,98,2023-06-09T06:30:45Z,"A type-safe, Swift-language layer over SQLite3."
56,Swift,hidden,9087,258,Swift,https://github.com/dwarvesf/hidden,dwarvesf,87,2023-08-15T15:05:34Z,An ultra-light MacOS utility that helps hide menu bar icons
57,Swift,ObjectMapper,9081,1023,Swift,https://github.com/tristanhimmelman/ObjectMapper,tristanhimmelman,45,2022-06-29T05:52:33Z,Simple JSON Object mapping written in Swift
58,Swift,SwiftGen,8866,703,Swift,https://github.com/SwiftGen/SwiftGen,SwiftGen,97,2023-09-29T14:04:51Z,"The Swift code generator for your assets, storyboards, Localizable.strings, … — Get rid of all String-based APIs!"
59,Swift,Maccy,8791,387,Swift,https://github.com/p0deje/Maccy,p0deje,32,2023-10-12T11:41:36Z,Lightweight clipboard manager for macOS
60,Swift,eul,8743,332,Swift,https://github.com/gao-sun/eul,gao-sun,63,2022-10-02T18:21:15Z,🖥️ macOS status monitoring app written in SwiftUI.
61,Swift,IBAnimatable,8669,789,Swift,https://github.com/IBAnimatable/IBAnimatable,IBAnimatable,45,2023-02-21T11:14:59Z,"Design and prototype customized UI, interaction, navigation, transition and animation for App Store ready Apps in Interface Builder with IBAnimatable."
62,Swift,alt-tab-macos,8511,257,Swift,https://github.com/lwouis/alt-tab-macos,lwouis,62,2023-10-10T20:47:50Z,Windows alt-tab on macOS 
63,Swift,WWDC,8490,789,Swift,https://github.com/insidegui/WWDC,insidegui,34,2023-07-11T14:43:37Z,The unofficial WWDC app for macOS
64,Swift,ios-oss,8251,1226,Swift,https://github.com/kickstarter/ios-oss,kickstarter,2,2023-10-12T21:41:17Z,"Kickstarter for iOS. Bring new ideas to life, anywhere."
65,Swift,LTMorphingLabel,7946,796,Swift,https://github.com/lexrus/LTMorphingLabel,lexrus,24,2021-08-10T06:21:45Z,[EXPERIMENTAL] Graceful morphing effects for UILabel written in Swift.
66,Swift,Starscream,7921,1133,Swift,https://github.com/daltoniam/Starscream,daltoniam,89,2023-10-08T11:31:09Z,Websockets in swift for iOS and OSX
67,Swift,Reachability.swift,7826,931,Swift,https://github.com/ashleymills/Reachability.swift,ashleymills,79,2023-10-06T10:36:12Z,Replacement for Apple's Reachability re-written in Swift with closures
68,Swift,gitignore.io,7802,630,Swift,https://github.com/toptal/gitignore.io,toptal,8,2023-10-06T16:40:29Z,Create useful .gitignore files for your project
69,Swift,Swift-30-Projects,7785,1803,Swift,https://github.com/soapyigu/Swift-30-Projects,soapyigu,3,2023-06-07T19:22:26Z,30 mini Swift Apps for self-study
70,Swift,Awesome-ARKit,7708,924,Swift,https://github.com/olucurious/Awesome-ARKit,olucurious,4,2023-02-16T22:37:47Z,A curated list of awesome ARKit projects and resources. Feel free to contribute!
71,Swift,Kitura,7610,505,Swift,https://github.com/Kitura/Kitura,Kitura,77,2022-10-07T05:43:45Z,A Swift web framework and HTTP server.
72,Swift,DevToysMac,7605,259,Swift,https://github.com/ObuchiYuki/DevToysMac,ObuchiYuki,57,2023-03-22T08:51:03Z,DevToys For mac
73,Swift,Nuke,7558,489,Swift,https://github.com/kean/Nuke,kean,11,2023-08-19T21:34:35Z,Image loading system
74,Swift,facebook-ios-sdk,7548,3563,Swift,https://github.com/facebook/facebook-ios-sdk,facebook,88,2023-10-12T18:44:18Z,Used to integrate the Facebook Platform with your iOS & tvOS apps.
75,Swift,KeychainAccess,7548,774,Swift,https://github.com/kishikawakatsumi/KeychainAccess,kishikawakatsumi,43,2023-10-11T17:28:08Z,"Simple Swift wrapper for Keychain that works on iOS, watchOS, tvOS and macOS."
76,Swift,swift-nio,7539,624,Swift,https://github.com/apple/swift-nio,apple,143,2023-10-12T18:26:16Z,"Event-driven network application framework for high performance protocol servers & clients, non-blocking."
77,Swift,Lona,7538,268,Swift,https://github.com/Lona/Lona,Lona,18,2023-01-04T21:40:53Z,"A tool for defining design systems and using them to generate cross-platform UI code, Sketch files, and other artifacts."
78,Swift,ReSwift,7466,526,Swift,https://github.com/ReSwift/ReSwift,ReSwift,40,2023-10-09T17:08:35Z,Unidirectional Data Flow in Swift - Inspired by Redux
79,Swift,Dozer,7458,241,Swift,https://github.com/Mortennn/Dozer,Mortennn,82,2022-11-01T15:08:10Z,Hide menu bar icons on macOS
80,Swift,SwiftDate,7436,746,Swift,https://github.com/malcommac/SwiftDate,malcommac,65,2023-09-19T09:59:48Z,"🐔 Toolkit to parse, validate, manipulate, compare and display dates, time & timezones in Swift."
81,Swift,JTAppleCalendar,7404,783,Swift,https://github.com/patchthecode/JTAppleCalendar,patchthecode,68,2023-10-03T22:21:44Z,The Unofficial Apple iOS Swift Calendar View. Swift calendar Library. iOS calendar Control. 100% Customizable
82,Swift,Cartography,7341,543,Swift,https://github.com/robb/Cartography,robb,61,2023-06-03T07:40:01Z,A declarative Auto Layout DSL for Swift :iphone::triangular_ruler:
83,Swift,Sourcery,7303,594,Swift,https://github.com/krzysztofzablocki/Sourcery,krzysztofzablocki,77,2023-10-11T09:13:07Z,"Meta-programming for Swift, stop writing boilerplate code."
84,Swift,NetNewsWire,7232,491,Swift,https://github.com/Ranchero-Software/NetNewsWire,Ranchero-Software,611,2023-10-11T05:54:26Z,RSS reader for macOS and iOS.
85,Swift,openhaystack,7064,382,Swift,https://github.com/seemoo-lab/openhaystack,seemoo-lab,103,2023-10-09T11:08:53Z,Build your own 'AirTags' 🏷 today! Framework for tracking personal Bluetooth devices via Apple's massive Find My network.
86,Swift,ViewAnimator,7059,482,Swift,https://github.com/marcosgriselli/ViewAnimator,marcosgriselli,6,2022-10-05T23:49:31Z,ViewAnimator brings your UI to life with just one line
87,Swift,Gifski,7058,283,Swift,https://github.com/sindresorhus/Gifski,sindresorhus,29,2023-10-02T08:32:47Z,🌈 Convert videos to high-quality GIFs on your Mac
88,Swift,SwiftFormat,7037,588,Swift,https://github.com/nicklockwood/SwiftFormat,nicklockwood,231,2023-10-08T19:25:10Z,A command-line tool and Xcode Extension for formatting Swift code
89,Swift,Clipy,7015,583,Swift,https://github.com/Clipy/Clipy,Clipy,206,2023-01-30T13:08:06Z,Clipboard extension app for macOS.
90,Swift,AlDente-Charge-Limiter,6968,264,Swift,https://github.com/AppHouseKitchen/AlDente-Charge-Limiter,AppHouseKitchen,100,2023-10-09T14:17:22Z,macOS menubar tool to set Charge Limits and prolong battery lifespan
91,Swift,SwiftMessages,6927,732,Swift,https://github.com/SwiftKickMobile/SwiftMessages,SwiftKickMobile,31,2023-10-07T19:14:38Z,A very flexible message bar for UIKit and SwiftUI.
92,Swift,FSPagerView,6895,926,Swift,https://github.com/WenchaoD/FSPagerView,WenchaoD,145,2022-06-29T02:40:06Z,FSPagerView is an elegant Screen Slide Library. It is extremely helpful for making Banner View、Product Show、Welcome/Guide Pages、Screen/ViewController Sliders.
93,Swift,XLPagerTabStrip,6890,1314,Swift,https://github.com/xmartlabs/XLPagerTabStrip,xmartlabs,278,2023-08-08T22:15:58Z,Android PagerTabStrip for iOS.
94,Swift,CYLTabBarController,6824,1465,Swift,https://github.com/ChenYilong/CYLTabBarController,ChenYilong,157,2023-08-30T17:11:38Z,"[EN]It is an iOS UI module library for adding animation to iOS tabbar items and icons with Lottie, and adding a bigger center UITabBar Item.  [CN]【中国特色 TabBar】一行代码实现 Lottie 动画TabBar，支持中间带+号的TabBar样式，自带红点角标，支持动态刷新。【iOS13 & Dark Mode  & iPhone XS MAX supported】"
95,Swift,About-SwiftUI,6817,677,Swift,https://github.com/Juanpe/About-SwiftUI,Juanpe,0,2022-10-28T15:59:18Z,"Gathering all info published, both by Apple and by others, about new framework SwiftUI. "
96,Swift,MochiDiffusion,6443,287,Swift,https://github.com/godly-devotion/MochiDiffusion,godly-devotion,16,2023-10-10T21:22:15Z,Run Stable Diffusion on Mac natively
97,Swift,vimr,6418,218,Swift,https://github.com/qvacua/vimr,qvacua,286,2023-04-28T19:29:23Z,VimR — Neovim GUI for macOS in Swift
98,Swift,XcodeGen,6409,806,Swift,https://github.com/yonaskolb/XcodeGen,yonaskolb,291,2023-10-02T05:49:46Z,A Swift command line tool for generating your Xcode project
99,Swift,SwiftEntryKit,6373,572,Swift,https://github.com/huri000/SwiftEntryKit,huri000,57,2023-04-11T01:35:11Z,SwiftEntryKit is a presentation library for iOS. It can be used to easily display overlays within your iOS apps.
100,Swift,SwiftyStoreKit,6363,787,Swift,https://github.com/bizz84/SwiftyStoreKit,bizz84,172,2023-04-13T18:51:05Z,"Lightweight In App Purchases Swift framework for iOS 8.0+, tvOS 9.0+ and macOS 10.10+ ⛺"
1,TeX,deeplearningbook-chinese,34292,9124,TeX,https://github.com/exacity/deeplearningbook-chinese,exacity,64,2019-12-03T04:25:44Z,Deep Learning Book Chinese Translation
2,TeX,libpku,29584,8331,TeX,https://github.com/lib-pku/libpku,lib-pku,10,2022-01-05T04:09:27Z,贵校课程资料民间整理
3,TeX,awesome-deep-learning-papers,24757,4519,TeX,https://github.com/terryum/awesome-deep-learning-papers,terryum,15,2020-08-27T13:43:48Z,The most cited deep learning papers
4,TeX,Awesome-CV,20255,4517,TeX,https://github.com/posquit0/Awesome-CV,posquit0,114,2023-09-21T17:22:34Z,:page_facing_up: Awesome CV is LaTeX template for your outstanding job application
5,TeX,PlotNeuralNet,20134,2706,TeX,https://github.com/HarisIqbal88/PlotNeuralNet,HarisIqbal88,62,2023-08-21T17:47:04Z,Latex code for making neural networks diagrams
6,TeX,conv_arithmetic,13318,2237,TeX,https://github.com/vdumoulin/conv_arithmetic,vdumoulin,6,2023-06-08T21:06:47Z,A technical report on convolution arithmetic in the context of deep learning
7,TeX,tensorflow-zh,12319,4245,TeX,https://github.com/jikexueyuanwiki/tensorflow-zh,jikexueyuanwiki,27,2019-08-04T08:55:50Z,谷歌全新开源人工智能系统TensorFlow官方文档中文版
8,TeX,leetcode,11055,3464,TeX,https://github.com/soulmachine/leetcode,soulmachine,41,2022-08-25T08:28:57Z,LeetCode题解，151道题完整版。广告：推荐刷题网站 https://www.lintcode.com/?utm_source=soulmachine
